;date;ghostrider44;Peilscheibe;Albrecht Kurz;feisalsbrother;20Jakob09;Henri97;20jojoma11;ramack;changchun_1;micha_k;svenosm;Quarkteilchen;L___I;ASt;tordans;Supaplex030;Michael Be;st1974;Lizium;UE_Su;sargafl;MitteloberrheinischerWaldameisenschreck;DirkScheumann;st0rm-r1der;Yokr;Eric B\xc3\xb6hnisch-Volkmann;mrab;townlion;SaijaP;CatuBu;Friedrich Eberhardt;Loth;quellcode1234;\xe1\x9a\x9b\xe1\x9a\x90\xe1\x9a\x8b\xe1\x9a\x90\xe1\x9a\x85\xe1\x9a\x87\xe1\x9a\x90\xe1\x9a\x9c \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88;xMaxnetx;TheCrazyMaffin;rkrause;trapicki;okilimu;whb;skyper;Shezi;Wariner;a_hei;Impecco;Geofreund1;fraq42;biker82;michael2402;Stingray80;Kasamap;DD1GJ;Baw\xc3\xbcTata;srikmar;jf_simon;miscosm;DianaDemchuk;navigate1972;Ygramul;macabu;iamdavid;Timonade;Markus K;Stefan Karl;Walter Schl\xc3\xb6gl;WanderTobi;hagu;Ethera;Slumpine;Jorisbo;Qwave;MaestroGlanz;MarkusHD;blue_fire;Mitsch;Nakaner;Oehly18;Nonexhudlix;miles25;Troynie;Maki001;KVI0n;Freischneider;Daniel22Ka;AtomMapper;AllesMeins;SteveK;Tschaeck;frunk!;fx99;kartler175;j1scad;icebird333;regedemu;remoh10;geodreieck4711;sierra-uniform;singhiyv;friedel_hn;Voitl-Fan;fanzinies;bikeboerny;asnghpi;adlermb201;alleswasbewegt_de;Ze0zohk1;Westwind;mapper999;*cw
94;2022-04-05;351;282;10;;;57.0;;2;21;12;;22;;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;7;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;1.0;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
95;2022-04-06;351;282;10;;;57.0;;2;21;12;;22;;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;7;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;1.0;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
96;2022-04-07;351;282;10;;;57.0;;2;21;12;;22;;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;7;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;1.0;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
97;2022-04-08;351;282;10;;;57.0;;2;21;12;;22;;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;7;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;1.0;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
98;2022-04-09;351;282;10;;;57.0;;2;21;12;;22;;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;7;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;1.0;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
99;2022-04-10;351;282;10;;;57.0;;2;21;12;;22;;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;7;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;1.0;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
100;2022-04-11;351;282;10;;;57.0;;2;21;12;;22;;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;7;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;1.0;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
101;2022-04-12;351;282;10;;;57.0;;2;21;12;;22;;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;7;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;1.0;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
102;2022-04-13;351;282;10;;;57.0;;2;21;12;;22;;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;7;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;1.0;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
103;2022-04-14;351;282;10;;;57.0;;2;21;12;;22;;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;7;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;1.0;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
104;2022-04-15;345;274;10;;;56.0;;2;21;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
105;2022-04-16;345;274;10;;;56.0;;2;21;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
106;2022-04-17;345;274;10;;;56.0;;2;21;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
107;2022-04-18;345;274;10;;;56.0;;2;21;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
108;2022-04-19;345;274;10;;;56.0;;2;21;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
109;2022-04-20;345;274;10;;;56.0;;2;21;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
110;2022-04-21;345;274;10;;;56.0;;2;21;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
111;2022-04-22;345;274;10;;;56.0;;2;21;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
112;2022-04-23;345;274;10;;;56.0;;2;21;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
113;2022-04-24;345;274;10;;;56.0;;2;21;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;1.0;1.0
114;2022-04-25;345;274;10;;;56.0;;2;22;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;1.0;1.0;;1.0
115;2022-04-26;345;274;10;;;56.0;;2;22;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
116;2022-04-27;345;274;10;;;56.0;;2;22;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
117;2022-04-28;345;274;10;;;56.0;;2;22;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
118;2022-04-29;345;274;10;;;56.0;;2;22;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;1.0;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
119;2022-04-30;342;274;10;;;55.0;;2;27;12;;22;22.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
120;2022-05-01;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
121;2022-05-02;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
122;2022-05-03;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
123;2022-05-04;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
124;2022-05-05;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
125;2022-05-06;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
126;2022-05-07;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
127;2022-05-08;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
128;2022-05-09;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
129;2022-05-10;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
130;2022-05-11;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
131;2022-05-12;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
132;2022-05-13;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
133;2022-05-14;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
134;2022-05-15;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
135;2022-05-16;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
136;2022-05-17;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
137;2022-05-18;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
138;2022-05-19;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
139;2022-05-20;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
140;2022-05-21;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
141;2022-05-22;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
142;2022-05-23;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
143;2022-05-24;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
144;2022-05-25;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
145;2022-05-26;342;273;10;;;55.0;;2;27;12;;22;21.0;;;;;;4;14.0;;10;11;12;11;11;11;9;;;;7;6;;7;5.0;6;6;3;;4;4.0;4;;3;4;3;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;2;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;;;1.0;;1.0;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
